Bahrain,Monaco,Monza,Silverstone,Suzuka
0.677347735410957,1.18339424120648,0.492260185335228,0.90261486683049,0.982450264277914
0.564338970696663,0.969317374674503,0.41016999183561,0.790485733854728,0.901815093057728
0.741149691015298,1.3219231111739,0.548260905272535,0.965568933684112,1.03063812234656
0.651584606131362,1.14182222034699,0.475951519741872,0.878709443701212,0.967038983154599
0.589062200542262,1.00917358732598,0.427055163015928,0.81479331325972,0.918542161250511
0.726323981041086,1.31621614061446,0.542517449040948,0.958450278184646,1.02897572459965
0.657207488550643,1.15358754877041,0.482974391758544,0.885610791350754,0.973435395180502
0.58600009307517,1.03119820696843,0.438618254758451,0.818557245695453,0.925076371725491
0.872174891018558,1.5630351997216,0.648245330742939,1.08386683395079,1.11572543055546
0.530681721989379,0.900487182983424,0.384656095600452,0.751332802399825,0.859914536555332
0.668671525759031,1.18842018170836,0.501124240735775,0.896126897296935,0.978465739864857
0.589326189338507,1.02373886020856,0.43221377916733,0.81659970979194,0.920082229380743
0.585995233207658,1.01915324087876,0.43201341329907,0.814506390956798,0.919442838934627
0.259887945608532,0.44203492099432,0.187579269813481,0.433287045503822,0.582206595465417
0.542584767162486,0.928537710380515,0.39845708375215,0.769756301322553,0.883712476367198
0.460664800232224,0.779537601858189,0.338287068653874,0.681154321303988,0.802652273039102
0.701857390634313,1.23973945924675,0.521130496359941,0.925366899444963,0.999297751105232
0.659316968693405,1.14679892058296,0.478383824769515,0.885699506949346,0.970346842868796
0.592861080744432,1.02431093080527,0.435135478612942,0.81935290345188,0.920495474454547
0.616952769349892,1.08634559128499,0.455196699136126,0.846534614396462,0.94546066628709
0.669572527350352,1.20387634175371,0.496960338648809,0.902976843820279,0.990834251314577
0.551086460435922,0.949738066642127,0.402457541446953,0.778398574778859,0.894902396781571
0.59693819618207,1.03505728774012,0.436679368334318,0.825644788700145,0.929660425267704
0.475641052436225,0.805043825363301,0.345890536950735,0.697459707373973,0.82323333100688
0.755001494324921,1.35524775158033,0.559932674669561,0.980014938330296,1.04158935942048
0.517949884182371,0.878270865404557,0.37734120313572,0.743670266115792,0.866341414058844
0.729983357998595,1.29020624984109,0.536399693547933,0.950694823294281,1.01725125297949
0.624705233018102,1.10339879227496,0.464860790732259,0.856816599136388,0.954758281142368
0.579063593584601,1.01899648846686,0.428326622565998,0.808405850300685,0.916661853633168
0.533825707987466,0.909638217120714,0.393038094482505,0.762936725120751,0.884494891836686
0.599959287642341,1.03680503633853,0.441882942825638,0.824809280014233,0.921762405928871
0.615865823139454,1.07177891375204,0.449712044207703,0.845153434838623,0.945482368385794
0.454879808957884,0.729712845680975,0.32556058930517,0.673850432719631,0.801060332119565
0.573447854478793,0.976341648692277,0.415290581081747,0.797094126955521,0.90134284770359
0.554105823222834,0.934437300023876,0.402015447397422,0.779115088688416,0.889169741540817
0.497731894894212,0.842431705044718,0.361366078209805,0.721028743755767,0.844173175606757
0.578051426333898,0.989525674951965,0.419669479176588,0.803806591062619,0.910283523339503
0.656750790987948,1.16774329148787,0.488280245586572,0.890084803645905,0.980392310637189
0.677447138655353,1.19562916692424,0.495910402529691,0.906839105698795,0.988804156074985
0.577738301352116,0.989743369183839,0.420568323418058,0.802975982177885,0.908038090518829
0.527583611325024,0.905710803362447,0.385826647341201,0.754570250907371,0.876931141394374
0.69544024419617,1.2419707739127,0.516487643047191,0.92569124694479,1.00475498876951
0.511538587398839,0.857106946132761,0.367805135302676,0.732284507359308,0.84747358389605
0.360844880453117,0.600822041212014,0.26597457842578,0.571223705543079,0.725960153187589
0.50112308735005,0.845154168682222,0.367443159345602,0.727409890003883,0.851340207849647
0.579778467808302,0.995939490575482,0.422182841451997,0.805616168291548,0.910822635397213
0.674509869989291,1.18657581836114,0.491519552155978,0.900934586297413,0.981904718637185
0.630399297162639,1.11694229101241,0.46618677675899,0.861233815965424,0.958213654952193
0.647172013237896,1.11653629841328,0.470153252393456,0.875940564905717,0.965888924369413
0.470167334890442,0.787967604213249,0.344755533912224,0.694491607931679,0.822180805661735
0.372261053626915,0.578715743264179,0.261463149085218,0.579169060944009,0.716277024441898
0.587120251994748,1.0413802483767,0.444868465903851,0.818997463612507,0.922627270335153
0.679115615658873,1.20404862877446,0.498970160822558,0.908545697616393,0.98952693198271
0.51144779496887,0.862049041534022,0.371560618222604,0.736014696963223,0.858738752127994
0.74080497426539,1.31409938626595,0.542285126367447,0.968458261392584,1.0300344490032
0.758356741501297,1.35177128128828,0.56286791548135,0.979458940894817,1.03881094591606
0.33526010201907,0.528120503025931,0.238120935125996,0.537086408227646,0.67946383745724
0.688873524990445,1.23360405160612,0.507193132607751,0.920280395123229,0.999975200248214
0.589685812627638,1.04565931557109,0.443560830795759,0.822579971905116,0.928079434778427
0.516710801436407,0.884916314881926,0.376854603407738,0.740981445135159,0.859614027626977
0.682680895632764,1.22037022858697,0.509527984429231,0.913396444567142,0.996120550983985
0.60178681951299,1.05198353327382,0.443451075686483,0.832767082065027,0.936948594131354
0.621434478924111,1.08226163200758,0.459380761020175,0.847788754149221,0.941658431341193
0.593771659113438,1.0439722597129,0.443726576686846,0.818688954346613,0.915856415576797
