Time,Distance,Speed,Throttle,Brake,RPM,Gear,DRS,X,Y,AirTemp_C,TrackTemp_C
30.908,1370.8435239247547,109.42222506666667,0.0,1,9439.678050133334,2,8,-372.0,-169.0,21.2,43.3
31.075,1375.4638888888887,102.0,0.0,1,8729.0,2,8,-338.2190020965496,-173.8559153038519,21.2,43.3
31.188,1378.5863144352043,99.8812512,0.0,1,8351.8627136,2,8,-321.0,-183.0,21.2,43.3
31.235,1379.8638888888888,99.0,0.0,1,8195.0,2,8,-312.1143752788413,-188.51726540831663,21.2,43.3
31.408,1384.4010356151703,94.6750016,0.0,1,7721.84517504,2,8,-276.0,-216.0,21.2,43.3
31.435,1385.086111111111,94.0,0.0,0,7648.0,2,8,-271.2262603447947,-220.92731714725448,21.2,43.3
31.568,1388.37137768851,90.6750016,2.770832,0,7676.8166528,2,8,-251.0,-249.0,21.2,43.3
31.675,1390.9527777777778,88.0,5.0,0,7700.0,2,8,-235.7947593480168,-280.069737718536,21.2,43.3
31.835,1394.775,86.0,11.0,0,7766.0,2,8,-215.84593858273396,-333.03265728408934,21.2,43.3
31.889,1396.0555282521323,86.0,17.299985066666665,0,7866.799761066667,2,8,-211.0,-347.0,21.2,43.3
32.075,1400.5083333333334,86.0,39.0,0,8214.0,2,8,-202.1018423718104,-377.41934859237267,21.2,43.3
32.228,1404.390560272533,89.8249984,46.6499968,0,8567.3342272,2,8,-198.0,-404.0,21.2,43.3
32.395,1408.863888888889,94.0,55.0,0,8953.0,2,8,-191.98735606135256,-451.37493739194787,21.2,43.3
32.469,1410.9211011602174,96.95999488,61.65998848,0,9305.979389439999,2,8,-190.0,-466.0,21.2,43.3
32.595,1414.5305555555556,102.0,73.0,0,9907.0,2,8,-188.46359223375686,-473.5799424016612,21.2,43.3
32.648,1416.0892955979937,104.11999744,78.03499392,0,10025.71985664,2,8,-188.0,-480.0,21.2,43.3
32.795,1420.6416666666667,110.0,92.0,0,10355.0,2,8,-186.37776522332,-522.3615389850985,21.2,43.3
32.828,1421.7453619111575,112.10832924444445,92.73333191111111,0,10314.025079466666,2,8,-186.0,-533.0,21.2,43.3
33.128,1432.9062241143697,131.27499591111112,99.39999857777778,0,9941.525079466666,2,8,-185.0,-632.0,21.2,43.3
33.155,1433.9416666666666,133.0,100.0,0,9908.0,2,8,-185.5923219168111,-644.7772080452577,21.2,43.3
33.315,1440.1194444444443,139.0,100.0,0,10472.0,3,8,-191.6585634890021,-734.4921180472821,21.2,43.3
33.368,1442.2142112564059,140.656248,100.0,0,10686.9809904,3,8,-194.0,-763.0,21.2,43.3
33.475,1446.5194444444444,144.0,100.0,0,11121.0,3,8,-198.8222429907845,-814.5277026789975,21.2,43.3
33.635,1453.186111111111,150.0,100.0,0,11451.0,3,8,-206.19441889735694,-877.9584511138648,21.2,43.3
33.768,1459.3251318908208,158.8666624,100.0,0,11182.044573866666,3,8,-212.0,-927.0,21.2,43.3
33.995,1470.5861111111108,174.0,100.0,0,10723.0,3,8,-221.0104654142556,-1007.9591371931149,21.2,43.3
34.155,1478.497222222222,178.0,100.0,0,10950.0,4,8,-228.27470222607323,-1073.5652526884571,21.2,43.3
34.169,1479.2056799945458,178.59999451428573,100.0,0,10981.949707885715,4,8,-229.0,-1080.0,21.2,43.3
34.329,1487.5558802680466,185.45713737142856,100.0,0,11347.092565028572,4,8,-238.0,-1160.0,21.2,43.3
34.435,1493.2749999999999,190.0,100.0,0,11589.0,4,8,-243.82591587917844,-1215.513346657784,21.2,43.3
34.528,1498.3864101473337,193.87499733333334,100.0,0,11646.349960533333,4,8,-249.0,-1265.0,21.2,43.3
34.675,1506.608333333333,200.0,100.0,0,11737.0,4,8,-257.7433586196057,-1344.3687728683115,21.2,43.3
34.729,1509.6570857504544,201.3499968,100.0,0,11472.4006272,4,8,-261.0,-1374.0,21.2,43.3
34.915,1520.3416666666662,206.0,100.0,0,10561.0,4,8,-272.1976959814593,-1478.3491351977589,21.2,43.3
34.989,1524.7256472168153,209.083328,100.0,0,10680.9414592,4,8,-277.0,-1521.0,21.2,43.3
35.088,1530.6949270711384,213.20833066666665,100.0,0,10841.404062933334,4,8,-284.0,-1579.0,21.2,43.3
35.155,1534.7416666666663,216.0,100.0,0,10950.0,5,8,-289.3531216203861,-1618.3752163073823,21.2,43.3
35.315,1544.430555555555,218.0,100.0,0,11238.0,5,8,-304.7208334621756,-1712.6019587208766,21.2,43.3
35.368,1547.691030509304,219.58999808,100.0,0,11292.58993408,5,8,-311.0,-1744.0,21.2,43.3
35.515,1556.8749999999995,224.0,100.0,0,11444.0,5,8,-331.6573479044489,-1831.6331998287465,21.2,43.3
35.549,1559.0196131394366,224.8499968,100.0,0,11490.57982464,5,8,-337.0,-1852.0,21.2,43.3
35.715,1569.597222222222,229.0,100.0,0,11718.0,5,8,-365.76825372137137,-1952.0242876949746,21.2,43.3
35.769,1573.078778643066,230.0124976,100.0,0,11528.4941992,5,8,-376.0,-1985.0,21.2,43.3
36.035,1590.4861111111104,235.0,100.0,0,10595.0,6,8,-431.4544157866087,-2149.6954908825064,21.2,43.3
36.089,1594.0578066780436,236.3584889863515,100.0,0,10661.565960331223,6,8,-443.0,-2182.0,21.2,43.3
36.169,1599.3733698374758,238.37107003299022,100.0,0,10760.182431616522,6,8,-461.0,-2231.0,21.2,43.3
36.194,1601.0419444444442,239.0,100.0,0,10791.0,6,8,-467.8835884843889,-2249.1535372594712,21.2,43.3
36.434,1617.2419444444438,243.0,100.0,0,11003.0,6,8,-555.6240019721398,-2471.1216625443944,21.2,43.3
36.448,1618.196612626311,243.2500022857143,100.0,0,11011.300075885714,6,8,-560.0,-2482.0,21.2,43.3
36.714,1636.5308333333328,248.0,100.0,0,11169.0,6,8,-612.8000362616642,-2609.290658010692,21.2,43.3
36.888,1648.7194851812253,251.0960855713579,100.0,0,11266.83630405491,6,8,-648.0,-2685.0,21.2,43.3
36.995,1656.2788888888883,253.0,100.0,0,11327.0,6,8,-679.1598260442363,-2750.1010199401103,21.2,43.3
37.088,1662.8835659869187,254.3285705142857,100.0,0,11372.835682742858,6,8,-709.0,-2810.0,21.2,43.3
37.208,1671.454885345796,256.04285622857145,100.0,0,11431.978539885715,6,8,-750.0,-2885.0,21.2,43.3
37.275,1676.2677777777774,257.0,100.0,0,11465.0,6,8,-780.1696084896683,-2933.086334225508,21.2,43.3
37.548,1696.0811625904817,259.84374933333334,100.0,0,10841.081396266667,6,8,-936.0,-3146.0,21.2,43.3
37.755,1711.201111111111,262.0,100.0,0,10368.0,7,8,-1024.5495184147885,-3239.6539458887714,21.2,43.3
37.908,1722.377475722979,262.76499968,100.0,0,10472.03995648,7,8,-1094.0,-3297.0,21.2,43.3
37.955,1725.8122222222219,263.0,100.0,0,10504.0,7,8,-1119.3750871591647,-3316.859492423262,21.2,43.3
38.088,1735.5373743615464,263.4749997714286,100.0,0,10546.749979428572,7,8,-1199.0,-3375.0,21.2,43.3
38.228,1745.8281664622846,263.9749997714286,100.0,0,10591.749979428572,7,8,-1288.0,-3429.0,21.2,43.3
38.235,1746.3455555555552,264.0,100.0,0,10594.0,7,8,-1292.5502022970077,-3431.5569591065814,21.2,43.3
38.409,1759.2935011390737,266.4166648888889,100.0,0,10656.83328711111,7,8,-1408.0,-3492.0,21.2,43.3
38.595,1773.245555555555,269.0,100.0,0,10724.0,7,8,-1534.075677420584,-3552.1026929889495,21.2,43.3
38.729,1783.3176356539245,270.1166656,100.0,0,10767.5499584,7,8,-1626.0,-3595.0,21.2,43.3
38.835,1791.3122222222219,271.0,100.0,0,10802.0,7,8,-1699.208063191407,-3629.721797610312,21.2,43.3
39.009,1804.5106308751417,272.44999893333335,100.0,0,10842.599970133333,7,8,-1817.0,-3687.0,21.2,43.3
39.195,1818.7122222222217,274.0,100.0,0,10886.0,7,8,-1942.2954525621114,-3750.539008533234,21.2,43.3
39.208,1819.7079598293292,274.1218744,100.0,0,10892.703092,7,8,-1953.0,-3756.0,21.2,43.3
39.428,1836.6198365060366,276.1843744,100.0,0,11006.140592,7,8,-2161.0,-3862.0,21.2,43.3
39.515,1843.334444444444,277.0,100.0,0,11051.0,7,8,-2220.271707127443,-3892.1453354490454,21.2,43.3
39.715,1858.8344444444442,279.0,100.0,0,11067.0,7,8,-2297.826279939518,-3930.800371533558,21.2,43.3
39.849,1869.307694664989,280.4357129142857,100.0,0,11110.071387428572,7,8,-2381.0,-3969.0,21.2,43.3
39.995,1880.7677777777772,282.0,100.0,0,11157.0,7,8,-2519.0475996479554,-4030.8438707362284,21.2,43.3
40.049,1885.0080587372377,282.26999936,100.0,0,11185.61993216,7,8,-2567.0,-4052.0,21.2,43.3
40.195,1896.4899999999996,283.0,100.0,0,11263.0,7,8,-2664.3527648202107,-4093.7646092634295,21.2,43.3
40.429,1915.0078041906852,284.6714276571429,100.0,0,11292.249984,7,8,-2802.0,-4144.0,21.2,43.3
40.475,1918.6566666666663,285.0,100.0,0,11298.0,7,8,-2842.5009135454097,-4157.558681069211,21.2,43.3
40.689,1935.650143021004,285.6687496,100.0,0,11303.3499968,7,8,-3058.0,-4226.0,21.2,43.3
40.795,1944.0788888888885,286.0,100.0,0,11306.0,7,8,-3140.0244215703724,-4248.9698559586095,21.2,43.3
40.955,1956.7011111111105,284.0,84.0,1,11314.0,7,8,-3228.9598729635686,-4268.688129329889,21.2,43.3
41.088,1966.6026852030627,270.2250066285714,44.1000192,1,10677.500306285714,7,8,-3303.0,-4283.0,21.2,43.3
41.235,1976.534444444444,255.0,0.0,1,9974.0,7,8,-3400.002856727503,-4300.2762386298655,21.2,43.3
41.269,1978.6331534930587,249.6682018909091,0.0,1,9959.936416581819,7,8,-3432.0,-4305.0,21.2,43.3
41.429,1987.5078067960212,224.5772928,0.0,1,9893.7545984,7,8,-3619.0,-4329.0,21.2,43.3
41.675,1999.2677777777772,186.0,0.0,1,9792.0,7,8,-3710.7330565078114,-4338.900586826854,21.2,43.3
41.789,2004.5191846149464,174.6000128,0.0,1,9991.499776,7,8,-3737.0,-4341.0,21.2,43.3
41.915,2010.0677777777773,162.0,0.0,1,10212.0,7,8,-3791.792715621292,-4346.305790941702,21.2,43.3
42.009,2013.9454624087675,155.2437592,0.0,1,10185.562536,7,8,-3837.0,-4351.0,21.2,43.3
42.209,2021.5008397677432,140.8687592,0.0,1,10129.312536,7,8,-3917.0,-4360.0,21.2,43.3
42.235,2022.423333333333,139.0,0.0,1,10122.0,6,8,-3926.216327366692,-4361.0138958900225,21.2,43.3
42.475,2030.423333333333,120.0,0.0,1,10461.0,3,8,-4009.1870086526405,-4372.68092669472,21.2,43.3
42.489,2030.876761989271,119.5916704,0.0,1,10408.208816,3,8,-4015.0,-4374.0,21.2,43.3
42.689,2037.1899796079413,113.75833706666667,0.0,1,9654.042149333334,3,8,-4103.0,-4399.0,21.2,43.3
42.715,2037.9566666666663,113.0,0.0,1,9556.0,2,8,-4111.2915264749145,-4401.826496770805,21.2,43.3
42.954,2044.3963888888884,97.0,0.0,1,8380.0,2,8,-4142.7284262238545,-4420.259537263442,21.2,43.3
43.068,2047.3023121557571,94.78333084444445,0.0,1,8122.549710933334,2,8,-4154.0,-4435.0,21.2,43.3
43.188,2050.29326529144,92.4499975111111,0.0,1,7851.549710933334,2,8,-4172.0,-4459.0,21.2,43.3
43.314,2053.3963888888884,90.0,0.0,0,7567.0,2,8,-4194.542810173471,-4495.683647893441,21.2,43.3
43.475,2057.2872222222218,87.0,0.0,0,7192.0,2,8,-4224.158778003088,-4549.957828595619,21.2,43.3
43.548,2058.970249698272,85.1750016,0.0,0,7081.717953828572,2,8,-4234.0,-4567.0,21.2,43.3
43.755,2063.509444444444,80.0,0.0,1,6769.0,2,8,-4250.188980695745,-4588.67701220019,21.2,43.3
43.828,2065.0813665701594,79.0875008,0.0,1,6608.6282656,2,8,-4257.0,-4595.0,21.2,43.3
44.075,2070.2649999999994,76.0,0.0,0,6066.0,2,8,-4296.21679489696,-4625.533957171854,21.2,43.3
44.088,2070.5282972632117,75.729168,0.3791648,0,6079.5416,2,8,-4299.0,-4627.0,21.2,43.3
44.315,2074.9983333333325,71.0,7.0,0,6316.0,2,8,-4354.204274968723,-4646.267396675971,21.2,43.3
44.328,2075.251427176897,70.96750016,8.00749504,0,6345.50985472,2,8,-4357.0,-4647.0,21.2,43.3
44.715,2082.7761111111104,70.0,38.0,0,7224.0,2,8,-4417.807974296646,-4651.708935925293,21.2,43.3
44.788,2084.214696959035,71.09499904,41.6499968,0,7364.88987648,2,8,-4435.0,-4650.0,21.2,43.3
44.915,2086.831666666666,73.0,48.0,0,7610.0,2,8,-4473.063953721909,-4645.515885535251,21.2,43.3
44.969,2088.0410691122056,76.14999253333333,50.47499413333333,0,7748.374672,2,8,-4490.0,-4643.0,21.2,43.3
45.155,2092.631666666666,87.0,59.0,0,8225.0,2,8,-4545.193625480055,-4631.479190758515,21.2,43.3
45.328,2097.412899586008,95.6499968,75.7593688,0,8935.921612,2,8,-4588.0,-4620.0,21.2,43.3
45.475,2101.7872222222218,103.0,90.0,0,9540.0,2,8,-4614.970478823672,-4611.937762094355,21.2,43.3
45.715,2109.4538888888883,115.0,100.0,0,10380.0,2,8,-4661.345782585336,-4602.612068102002,21.2,43.3
45.789,2111.978605064138,118.43570834285714,100.0,0,10156.1503872,2,8,-4689.0,-4601.0,21.2,43.3
45.948,2117.6655385455147,125.81785417142856,100.0,0,9675.1751936,2,8,-4766.0,-4600.0,21.2,43.3
45.995,2119.4094444444436,128.0,100.0,0,9533.0,3,8,-4786.883383707323,-4600.718773786153,21.2,43.3
46.155,2125.5872222222215,139.0,100.0,0,10233.0,3,8,-4845.476624123209,-4606.887557172026,21.2,43.3
46.288,2131.1288546659885,147.312496,100.0,0,10471.8457184,3,8,-4891.0,-4614.0,21.2,43.3
46.395,2135.8538888888884,154.0,100.0,0,10664.0,3,8,-4929.380811786652,-4620.229149097798,21.2,43.3
46.569,2144.0177176689085,161.82999424,100.0,0,10813.63988992,3,8,-5010.0,-4633.0,21.2,43.3
46.795,2154.9649999999992,172.0,100.0,0,11008.0,3,8,-5169.061716829885,-4656.36719124243,21.2,43.3
46.828,2156.532516489091,172.0,100.0,0,11014.26998784,3,8,-5187.0,-4659.0,21.2,43.3
46.995,2164.5205555555544,172.0,100.0,0,11046.0,3,8,-5237.805161054749,-4666.6525944075665,21.2,43.3
47.189,2174.713226803276,183.15499264,100.0,0,11457.27972864,3,8,-5308.0,-4676.0,21.2,43.3
47.368,2184.6783763555163,193.44749632,100.0,0,11836.75986432,3,8,-5467.0,-4696.0,21.2,43.3
47.395,2186.1872222222214,195.0,100.0,0,11894.0,4,8,-5489.651189485475,-4698.804930218737,21.2,43.3
47.555,2195.164999999999,202.0,100.0,0,11949.0,4,8,-5600.45325717912,-4712.2335598839345,21.2,43.3
47.715,2204.2761111111104,205.0,100.0,0,10829.0,4,8,-5679.061960178379,-4721.337551754181,21.2,43.3
47.829,2210.9900506302565,209.2749952,100.0,0,10855.599970133333,4,8,-5728.0,-4727.0,21.2,43.3
47.955,2218.542777777777,214.0,100.0,0,10885.0,5,8,-5776.003668361588,-4732.57023787919,21.2,43.3
48.115,2228.1872222222214,217.0,100.0,0,11190.0,5,8,-5835.488928089346,-4739.384749094661,21.2,43.3
48.168,2231.4380550230553,218.5142838857143,100.0,0,11261.5499136,5,8,-5859.0,-4742.0,21.2,43.3
48.395,2245.6872222222214,225.0,100.0,0,11568.0,5,8,-5993.953294436145,-4755.978576067894,21.2,43.3
48.408,2246.514162224941,225.25999872,100.0,0,11581.61743296,5,8,-6005.0,-4757.0,21.2,43.3
48.629,2260.730953884431,229.67999744,100.0,0,11813.11486592,5,8,-6227.0,-4776.0,21.2,43.3
48.795,2271.57611111111,233.0,100.0,0,11987.0,5,8,-6326.113073926386,-4783.504782584943,21.2,43.3
49.035,2287.2427777777766,235.0,6.0,1,11765.0,5,8,-6404.71236010409,-4787.887454411763,21.2,43.3
49.069,2289.3659002413942,231.94001152,4.98000384,1,11606.0505984,5,8,-6422.0,-4789.0,21.2,43.3
49.235,2299.2983333333323,217.0,0.0,1,10830.0,5,8,-6524.6395817603,-4796.289438314908,21.2,43.3
49.249,2300.1068557371937,215.88001024,0.0,1,10772.250528,5,8,-6533.0,-4797.0,21.2,43.3
49.435,2310.4649999999992,201.0,0.0,1,10005.0,5,8,-6631.617402226296,-4810.54933325277,21.2,43.3
49.469,2312.29436808382,199.29289208466645,2.2761438871114072,1,9958.48130930716,5,8,-6650.0,-4816.0,21.2,43.3
49.674,2323.012499999999,189.0,16.0,0,9678.0,5,8,-6766.726023912974,-4871.136271524168,21.2,43.3
49.708,2324.763684287673,188.57605845734858,20.66335696916574,0,9676.728175372045,5,8,-6783.0,-4881.0,21.2,43.3
50.028,2341.0871309190416,184.58603543012768,64.55361026859558,0,9664.758106290383,5,8,-6885.0,-4974.0,21.2,43.3
50.075,2343.5080555555546,184.0,71.0,0,9663.0,5,8,-6900.191550450156,-4992.086423580908,21.2,43.3
50.208,2350.4192391496235,185.89999908571428,77.6499968,0,9716.674974171428,5,8,-6945.0,-5049.0,21.2,43.3
50.355,2358.1302777777764,188.0,85.0,0,9776.0,5,8,-6989.270511068112,-5113.231596621083,21.2,43.3
50.368,2358.8141065786563,188.13928502857144,85.69642514285714,0,9796.010615771429,5,8,-6993.0,-5119.0,21.2,43.3
50.548,2368.3226439262594,190.06785645714285,95.33928228571429,0,10073.082044342857,5,8,-7042.0,-5201.0,21.2,43.3
50.635,2372.9858333333323,191.0,100.0,0,10207.0,5,8,-7063.246195280054,-5242.4706143182775,21.2,43.3
50.768,2380.2289291506017,194.98999808,100.0,0,10257.53997568,5,8,-7093.0,-5309.0,21.2,43.3
50.835,2383.930277777777,197.0,100.0,0,10283.0,5,8,-7107.10588824542,-5344.370089681188,21.2,43.3
51.035,2395.2080555555544,203.0,100.0,0,10426.0,5,8,-7144.758871350129,-5456.109719552224,21.2,43.3
51.068,2397.11058079265,204.2374976,100.0,0,10445.249962666667,5,8,-7150.0,-5475.0,21.2,43.3
51.268,2408.9190544523562,211.7374976,100.0,0,10561.916629333333,5,8,-7176.0,-5589.0,21.2,43.3
51.275,2409.341388888888,212.0,100.0,0,10566.0,5,8,-7176.779674928248,-5592.771397114448,21.2,43.3
51.548,2426.287488098753,219.39374826666668,100.0,0,11168.874858666666,5,8,-7203.0,-5758.0,21.2,43.3
51.728,2437.64495150369,224.26874826666668,100.0,0,11566.374858666666,5,8,-7218.0,-5943.0,21.2,43.3
51.755,2439.3413888888886,225.0,100.0,0,11626.0,5,8,-7219.365598439144,-5963.525232827541,21.2,43.3
51.915,2449.385833333333,226.0,100.0,0,11603.0,5,8,-7221.511875097933,-6025.009290778349,21.2,43.3
52.049,2457.9066116424656,228.2333312,100.0,0,11587.3666816,5,8,-7220.0,-6068.0,21.2,43.3
52.155,2464.7191666666663,230.0,100.0,0,11575.0,5,8,-7218.517305907702,-6125.4567977535935,21.2,43.3
52.289,2473.407659930407,232.2333312,100.0,0,11044.0255072,5,8,-7207.0,-6217.0,21.2,43.3
52.395,2480.319166666666,234.0,100.0,0,10624.0,6,8,-7181.306912814037,-6294.0163926454625,21.2,43.3
52.555,2490.808055555555,236.0,100.0,0,10667.0,6,8,-7124.997649905151,-6399.927630213319,21.2,43.3
52.569,2491.734272558653,236.27999744,100.0,0,10667.0,6,8,-7120.0,-6407.0,21.2,43.3
52.755,2504.1413888888883,240.0,100.0,0,10667.0,6,8,-7053.375974624455,-6469.264509394116,21.2,43.3
52.869,2511.722354368373,240.0,100.0,0,10744.7641984,6,8,-7010.0,-6531.0,21.2,43.3
53.035,2522.8080555555543,240.0,100.0,0,10858.0,6,8,-6942.399518793848,-6697.95007674168,21.2,43.3
53.109,2527.8255178737263,242.312496,100.0,0,10858.0,6,8,-6917.0,-6770.0,21.2,43.3
53.195,2533.6969444444435,245.0,100.0,0,10858.0,6,8,-6894.187693485445,-6836.871062577344,21.2,43.3
53.355,2544.674722222221,247.0,100.0,0,10858.0,6,8,-6870.928940462822,-6913.046461860637,21.2,43.3
53.595,2561.2747222222215,249.0,100.0,0,11315.0,6,8,-6850.179630228441,-7004.0107596264725,21.2,43.3
53.628,2563.5559540491367,248.55000087272728,92.50001454545455,0,11251.775122618183,6,8,-6846.0,-7022.0,21.2,43.3
53.848,2578.71233815873,245.55000087272728,42.50001454545455,0,10830.275122618183,6,8,-6813.0,-7168.0,21.2,43.3
54.029,2590.5953156907235,243.08181992727273,1.3636654545454547,0,10483.495699781819,6,8,-6791.0,-7290.0,21.2,43.3
54.035,2590.9747222222213,243.0,0.0,1,10472.0,6,8,-6790.356607941069,-7293.897236588463,21.2,43.3
54.195,2600.6636111111106,218.0,0.0,1,10192.0,6,8,-6775.067099425132,-7393.800289072268,21.2,43.3
54.249,2603.6595458973943,211.250016,0.0,1,10096.535940571428,6,8,-6771.0,-7426.0,21.2,43.3
54.329,2607.817177927899,201.25001600000002,0.0,1,9955.107369142857,6,8,-6766.0,-7472.0,21.2,43.3
54.475,2614.896944444444,183.0,0.0,1,9697.0,6,8,-6757.924885643184,-7544.1709973312645,21.2,43.3
54.675,2624.008055555555,164.0,0.0,1,9860.0,5,8,-6749.403505122355,-7644.784925765396,21.2,43.3
54.688,2624.5713295000664,163.38250304,0.0,1,9821.812688,5,8,-6749.0,-7653.0,21.2,43.3
54.869,2632.0205063196577,154.78500608,0.0,1,9290.125376,5,8,-6745.0,-7775.0,21.2,43.3
55.075,2640.1191666666664,145.0,0.0,1,8685.0,4,8,-6742.378088881021,-7840.246658147879,21.2,43.3
55.228,2646.2095596467543,143.47000064,0.0,1,8607.73503232,4,8,-6753.0,-7878.0,21.2,43.3
55.275,2648.0636111111107,143.0,0.0,1,8584.0,4,8,-6759.955917171747,-7894.666986557416,21.2,43.3
55.435,2654.285833333333,140.0,26.0,0,8282.0,4,8,-6794.052536101435,-7961.7043176982825,21.2,43.3
55.469,2655.605805070129,140.0,28.833322666666668,0,8293.4749568,4,8,-6802.0,-7974.0,21.2,43.3
55.675,2663.619166666666,140.0,46.0,0,8363.0,4,8,-6852.337210888519,-8025.397018323746,21.2,43.3
55.849,2670.387430774977,139.4562504,20.9875184,0,8374.4187416,4,8,-6885.0,-8067.0,21.2,43.3
55.995,2675.9747222222213,139.0,0.0,0,8384.0,4,8,-6897.646403053209,-8118.376167175888,21.2,43.3
56.129,2680.9676056241815,136.47962471500924,10.501563687461529,0,8129.862158763431,4,8,-6900.0,-8172.0,21.2,43.3
56.308,2687.538951283678,133.11285032497574,24.529790312601065,0,7790.3790744350545,4,8,-6894.0,-8243.0,21.2,43.3
56.314,2687.7599999999993,133.0,25.0,0,7779.0,4,8,-6893.710800243283,-8245.282914004662,21.2,43.3
56.468,2693.487248555818,133.9625008,56.7625264,0,8287.2004224,4,8,-6885.0,-8302.0,21.2,43.3
56.474,2693.7155555555546,134.0,58.0,0,8307.0,4,8,-6884.599196202828,-8304.214927085204,21.2,43.3
56.648,2700.5504365646734,139.57295402844423,84.00711879940637,0,8645.711761506554,4,8,-6871.0,-8369.0,21.2,43.3
56.755,2704.877499999999,143.0,100.0,0,8854.0,4,8,-6861.052278919969,-8408.05401246946,21.2,43.3
56.808,2707.0392689465903,144.3249984,100.0,0,8959.558205866666,4,8,-6855.0,-8429.0,21.2,43.3
57.115,2720.077499999999,152.0,100.0,0,9571.0,4,8,-6804.30628745216,-8575.193025148828,21.2,43.3
57.168,2722.5085791483475,155.04749632,100.0,0,9731.58980608,4,8,-6796.0,-8597.0,21.2,43.3
57.508,2739.1720837701864,174.59749632,100.0,0,10761.78980608,4,8,-6741.0,-8716.0,21.2,43.3
57.515,2739.5219444444433,175.0,100.0,0,10783.0,4,8,-6739.096377139762,-8719.492487243395,21.2,43.3
57.749,2751.344879900614,181.82499626666666,100.0,0,11102.799825066666,4,8,-6658.0,-8859.0,21.2,43.3
57.755,2751.6552777777765,182.0,100.0,0,11111.0,4,8,-6655.89486860532,-8862.320904749386,21.2,43.3
58.115,2770.9552777777767,193.0,100.0,0,11489.0,4,8,-6538.388122774865,-9014.898526524661,21.2,43.3
58.148,2772.7557801542616,194.031248,100.0,0,11489.0,4,8,-6527.0,-9027.0,21.2,43.3
58.275,2779.7552777777764,198.0,100.0,0,11489.0,4,8,-6481.035459366507,-9072.759240643423,21.2,43.3
58.549,2795.4495107198486,203.9937472,100.0,0,12099.5059648,4,8,-6379.0,-9159.0,21.2,43.3
58.595,2797.9774999999986,205.0,100.0,1,12202.0,4,8,-6363.307285462326,-9170.110698839235,21.2,43.3
58.849,2811.015189723215,190.888896,29.44448,1,10766.9007232,4,8,-6273.0,-9223.0,21.2,43.3
58.955,2816.4774999999986,185.0,0.0,1,10168.0,4,8,-6221.43478008278,-9250.698284234039,21.2,43.3
59.115,2824.699722222221,185.0,0.0,1,9888.0,4,8,-6132.25276537484,-9297.99707764518,21.2,43.3
59.208,2828.502680572557,166.109388,0.0,1,9963.2718232,4,8,-6089.0,-9322.0,21.2,43.3
59.435,2835.3663888888877,120.0,0.0,1,10147.0,4,8,-6018.517149421457,-9366.152261356807,21.2,43.3
59.608,2840.354822505183,110.38889244444445,0.0,1,9275.272544711112,4,8,-5984.0,-9398.0,21.2,43.3
59.795,2845.3663888888877,100.0,0.0,1,8333.0,2,8,-5954.299566673466,-9439.778182328713,21.2,43.3
59.929,2848.5009608061778,92.55556266666667,0.0,1,7802.211618133333,2,8,-5939.0,-9467.0,21.2,43.3
60.155,2853.3663888888877,80.0,0.0,1,6907.0,2,8,-5926.136228383366,-9497.037244370094,21.2,43.3
60.315,2856.9219444444434,80.0,0.0,1,6351.0,2,8,-5926.099771612039,-9518.967370671939,21.2,43.3
60.408,2858.8841498609577,77.6750016,0.0,1,6149.721567085714,2,8,-5929.0,-9541.0,21.2,43.3
60.595,2862.5997222222213,73.0,0.0,0,5745.0,2,8,-5940.148671880205,-9600.480817210117,21.2,43.3
60.628,2863.2396655302637,72.31250133333333,0.0,0,5723.687541333334,2,8,-5942.0,-9609.0,21.2,43.3
60.835,2867.1330555555546,68.0,0.0,0,5590.0,2,8,-5950.121557969565,-9635.610178985871,21.2,43.3
60.989,2869.8393031385795,65.69000192,4.23499648,0,5675.08492928,2,8,-5961.0,-9650.0,21.2,43.3
61.235,2874.0219444444433,62.0,11.0,0,5811.0,2,8,-5997.149845691312,-9693.618791608054,21.2,43.3
61.289,2874.965631189517,62.44999893333333,12.574996266666666,0,5912.024760533333,2,8,-6006.0,-9702.0,21.2,43.3
61.475,2878.28861111111,64.0,18.0,0,6260.0,2,8,-6035.965824728367,-9721.167798506405,21.2,43.3
61.689,2882.2334919895493,65.94545338181818,30.645446981818182,0,6497.831675927273,2,8,-6067.0,-9732.0,21.2,43.3
61.915,2886.5997222222213,68.0,44.0,0,6749.0,2,8,-6094.865659756571,-9740.644913393166,21.2,43.3
61.949,2887.2800608067296,68.76499712,45.2749952,0,6841.98964992,2,8,-6100.0,-9742.0,21.2,43.3
62.249,2893.622250317723,75.51499712,56.5249952,0,7662.48964992,2,8,-6160.0,-9755.0,21.2,43.3
62.315,2895.155277777777,77.0,59.0,0,7843.0,2,8,-6174.758160256457,-9757.406670415916,21.2,43.3
62.509,2899.974539842216,87.5083264,75.9749888,0,8974.66592,2,8,-6221.0,-9763.0,21.2,43.3
62.555,2901.155277777777,90.0,80.0,0,9243.0,2,8,-6233.004494287506,-9764.000046652978,21.2,43.3
62.715,2905.421944444444,96.0,85.0,0,10363.0,2,8,-6276.348186743619,-9766.769714536109,21.2,43.3
62.729,2905.827827557849,97.18998912,85.20999808,0,10393.23972352,2,8,-6280.0,-9767.0,21.2,43.3
62.915,2911.6997222222217,113.0,88.0,0,10795.0,2,8,-6325.448874952349,-9770.028766923628,21.2,43.3
