Time,Distance,Speed,Throttle,Brake,RPM,Gear,DRS,X,Y,AirTemp_C,TrackTemp_C
54.182,3809.028673387305,323.3999872,0.0,1,11146.7580544,8,8,3119.0,6812.0,33.7,47.9
54.399,3825.761944444446,280.0,0.0,1,10201.0,8,8,2985.4035088444252,6694.5917763698135,33.7,47.9
54.442,3828.8684973214645,274.44582506666666,0.0,1,10210.1375136,8,8,2958.0,6670.0,33.7,47.9
54.639,3842.361944444446,249.0,0.0,1,10252.0,8,8,2827.132552547419,6549.76913957859,33.7,47.9
54.683,3845.2104743237715,242.91195213606957,0.0,1,10260.578612899175,8,8,2802.0,6526.0,33.7,47.9
54.798,3852.3877777777793,227.0,0.0,1,10283.0,8,8,2748.2681023451537,6473.615670838289,33.7,47.9
54.998,3864.1655555555567,212.0,0.0,1,10657.0,8,8,2688.883624212397,6408.090641303974,33.7,47.9
55.103,3870.2384912198777,209.81250133333333,0.43749973333333336,1,10560.312558933334,8,8,2661.0,6371.0,33.7,47.9
55.238,3877.965555555557,207.0,1.0,1,10436.0,6,8,2625.5866316187307,6317.158486249009,33.7,47.9
55.303,3881.6390418988303,204.968752,2.2187488,1,10321.4376128,6,8,2610.0,6289.0,33.7,47.9
55.398,3886.943333333335,202.0,4.0,0,10154.0,5,8,2589.9533983716874,6245.3802882748505,33.7,47.9
55.403,3887.2199633393257,201.8750016,4.3749952,0,10147.607224685715,5,8,2589.0,6243.0,33.7,47.9
55.663,3901.30753114502,195.3750016,23.8749952,0,9815.178653257142,5,8,2554.0,6109.0,33.7,47.9
55.678,3902.1100000000015,195.0,25.0,0,9796.0,5,8,2552.8359631167955,6100.863992188798,33.7,47.9
55.838,3910.6433333333352,192.0,45.0,0,10141.0,5,8,2545.5635487579825,6012.120900088691,33.7,47.9
55.863,3911.9796840571485,192.1041664,46.2499968,0,10131.3125248,5,8,2545.0,5998.0,33.7,47.9
56.023,3920.561814037056,192.77083306666665,54.2499968,0,10069.3125248,5,8,2544.0,5908.0,33.7,47.9
