Time,Distance,Speed,Throttle,Brake,RPM,Gear,DRS,X,Y,AirTemp_C,TrackTemp_C
36.502,2508.201944444443,195.0,100.0,0,11871.0,4,8,-5717.81331022671,-2002.2434388562642,17.0,24.9
36.664,2517.2013561554245,199.0500032,100.0,0,11889.2250144,4,8,-5736.0,-1916.0,17.0,24.9
36.742,2521.601944444443,201.0,100.0,0,11898.0,4,8,-5745.5990005157955,-1873.3382749086263,17.0,24.9
36.824,2526.2855818242274,203.8557267600324,100.0,0,11409.670724034459,4,8,-5756.0,-1828.0,17.0,24.9
36.943,2533.215277777776,208.0,100.0,0,10701.0,4,8,-5771.390243127963,-1760.0310984854516,17.0,24.9
37.124,2544.142725560957,214.0333312,100.0,0,10963.9526848,4,8,-5794.0,-1658.0,17.0,24.9
37.283,2553.97454539094,219.33333333333334,100.0,0,11194.944444444445,4,8,-5814.0,-1565.0,17.0,24.9
37.303,2555.215277777776,220.0,100.0,0,11224.0,5,8,-5817.62519946515,-1548.105805129822,17.0,24.9
37.504,2567.7533030204986,224.187504,100.0,0,11563.187824,5,8,-5863.0,-1337.0,17.0,24.9
37.543,2570.215277777776,225.0,100.0,0,11629.0,5,8,-5869.675010922723,-1306.0424551251974,17.0,24.9
37.863,2590.8374999999983,232.0,100.0,0,11830.0,5,8,-5895.080311233513,-1189.422639293964,17.0,24.9
37.924,2594.835674869456,233.906248,100.0,0,11776.625056,5,8,-5901.0,-1162.0,17.0,24.9
38.023,2601.370833333332,237.0,100.0,0,11690.0,5,8,-5913.364686249395,-1104.4440964735759,17.0,24.9
38.184,2612.1346649625093,240.22000384,100.0,0,11042.77922816,5,8,-5937.0,-995.0,17.0,24.9
38.223,2614.7597222222207,241.0,100.0,0,10886.0,6,8,-5942.399642548824,-970.4109524537803,17.0,24.9
38.344,2622.9381535685243,242.5172434824339,100.0,0,10972.862189369342,6,8,-5960.0,-890.0,17.0,24.9
38.542,2636.469444444443,245.0,100.0,0,11115.0,6,8,-6000.771098960027,-695.203698891759,17.0,24.9
38.604,2640.7579369159184,246.937496,100.0,0,11133.5999616,6,8,-6013.0,-636.0,17.0,24.9
38.702,2647.580555555554,250.0,100.0,0,11163.0,6,8,-6029.785166869853,-554.2858392131045,17.0,24.9
38.982,2667.3361111111094,254.0,100.0,0,11317.0,6,8,-6063.808837974436,-385.1579895626251,17.0,24.9
39.004,2668.910610324065,254.36666453333333,100.0,0,11332.583242666668,6,8,-6066.0,-374.0,17.0,24.9
39.324,2692.1758086245995,259.69999786666665,100.0,0,11559.249909333334,6,8,-6095.0,-219.0,17.0,24.9
39.462,2702.2694444444433,262.0,100.0,0,11657.0,6,8,-6111.239117245903,-125.56306051617771,17.0,24.9
39.624,2714.1036540099226,262.81000064,100.0,0,11795.51010944,6,8,-6130.0,-4.0,17.0,24.9
39.662,2716.880555555554,263.0,100.0,0,11828.0,6,8,-6133.562354362215,23.57102975058543,17.0,24.9
39.804,2727.266361062603,263.5071424,100.0,0,11821.4071488,6,8,-6143.0,125.0,17.0,24.9
39.942,2737.4138888888874,264.0,100.0,0,11815.0,6,8,-6143.314932176095,225.92228685807686,17.0,24.9
40.044,2744.9737040363943,264.6374992,100.0,0,11847.1937096,6,8,-6139.0,299.0,17.0,24.9
40.262,2761.058333333332,266.0,100.0,0,11916.0,6,8,-6115.535958546285,454.6401911352924,17.0,24.9
40.283,2762.5755482445743,264.9500032,94.16668444444444,0,11890.333411555555,6,8,-6111.0,473.0,17.0,24.9
40.503,2778.0571403954273,253.9500032,33.05557333333334,0,11621.444522666667,6,8,-6046.0,684.0,17.0,24.9
40.622,2785.858333333332,248.0,0.0,1,11476.0,6,8,-6023.414642508569,743.810579868664,17.0,24.9
